params,total_cycles,total_cost
3 1 1 3 2 1 0 1 0 0,688110.0,42590.92655275249
3 3 2 2 1 0 1 1 1 0,526916.25,28989.71480146477
0 0 2 3 3 2 1 0 1 0,4111419.375,12271.191006151035
0 2 3 2 0 2 1 1 1 0,3947405.625,5831.757780541213
1 0 3 2 3 0 0 1 0 0,2179930.0,13414.650630439275
1 3 0 0 0 0 1 0 1 0,4535538.75,3901.2770732173394
2 1 0 3 2 0 2 1 2 0,1249683.4375,35323.10920088678
2 3 1 0 3 1 1 0 2 0,3535555.625,19639.781759981946
3 1 1 3 2 1 0 1 1 0,920160.0,42590.92655275249
3 3 2 2 1 0 1 1 2 0,846901.25,28989.71480146477
0 0 2 3 3 2 1 1 0 0,2342410.0,12271.191006151035
0 2 3 2 0 2 2 1 0 0,2722490.0,8519.757780541213
1 0 3 2 3 0 0 1 1 0,3344101.875,13414.650630439275
1 3 0 0 0 0 1 0 2 0,7526470.0,3901.2770732173394
2 1 0 3 2 0 3 0 0 0,502610.0,39931.10920088678
2 3 1 0 3 1 1 1 0 0,1206450.0,19639.781759981946
3 1 1 3 2 1 0 1 2 0,1651794.6875,42590.92655275249
3 3 2 2 1 0 2 0 0 0,345375.0,36157.71480146477
0 0 2 3 3 2 1 1 1 0,4111351.875,12271.191006151035
0 2 3 2 0 2 2 1 1 0,3825815.625,8519.757780541213
1 0 3 2 3 0 0 1 2 0,6580756.875,13414.650630439275
1 3 0 0 0 0 1 1 0 0,3254225.0,3901.2770732173394
2 1 0 3 2 0 3 0 1 0,697241.25,39931.10920088678
2 3 1 0 3 1 1 1 1 0,1981130.625,19639.781759981946
3 1 1 3 2 1 1 0 0 0,512160.0,46430.92655275249
3 3 2 2 1 0 2 0 1 0,473866.875,36157.71480146477
0 0 2 3 3 2 2 0 0 0,2146575.0,14063.191006151035
0 2 3 2 0 2 3 1 0 0,2696640.0,13127.757780541213
1 0 3 2 3 0 1 0 0 0,2073230.0,17254.650630439275
1 3 0 0 0 0 1 1 1 0,4535133.75,3901.2770732173394
2 1 0 3 2 0 3 0 2 0,1210365.3125,39931.10920088678
2 3 1 0 3 1 1 1 2 0,3535555.625,19639.781759981946
3 1 1 3 2 1 1 0 1 0,698152.5,46430.92655275249
3 3 2 2 1 0 2 0 2 0,789277.8125,36157.71480146477
0 0 2 3 3 2 2 0 1 0,3831536.25,14063.191006151035
0 2 3 2 0 2 3 1 1 0,3794405.625,13127.757780541213
1 0 3 2 3 0 1 0 1 0,3217646.25,17254.650630439275
1 3 0 0 0 0 1 1 2 0,7526327.5,3901.2770732173394
2 1 0 3 2 0 3 1 0 0,502610.0,39931.10920088678
2 3 1 0 3 1 2 0 0 0,1133035.0,23671.781759981946
3 1 1 3 2 1 1 0 2 0,1189714.6875,46430.92655275249
3 3 2 2 1 0 2 1 0 0,345375.0,36157.71480146477
0 0 2 3 3 2 2 1 0 0,2146395.0,14063.191006151035
0 2 3 2 1 0 0 0 0 0,2491510.0,5580.974020713651
1 0 3 2 3 0 1 0 2 0,6408996.875,17254.650630439275
1 3 0 0 0 0 2 0 0 0,2567290.0,5693.277073217339
2 1 0 3 2 0 3 1 1 0,697241.25,39931.10920088678
2 3 1 0 3 1 2 0 1 0,1886760.0,23671.781759981946
3 1 1 3 2 1 1 1 0 0,512160.0,46430.92655275249
3 3 2 2 1 0 2 1 1 0,473866.875,36157.71480146477
0 0 2 3 3 2 2 1 1 0,3831468.75,14063.191006151035
0 2 3 2 1 0 0 0 1 0,3573466.875,5580.974020713651
1 0 3 2 3 0 1 1 0 0,2072810.0,17254.650630439275
1 3 0 0 0 0 2 0 1 0,3755604.375,5693.277073217339
2 1 0 3 2 0 3 1 2 0,1210365.3125,39931.10920088678
2 3 1 0 3 1 2 0 2 0,3431031.875,23671.781759981946
3 1 1 3 2 1 1 1 1 0,698152.5,46430.92655275249
3 3 2 2 1 0 2 1 2 0,789277.8125,36157.71480146477
0 0 2 3 3 2 3 0 0 0,2095040.0,17135.191006151035
0 2 3 2 1 0 0 1 0 0,2491330.0,5580.974020713651
1 0 3 2 3 0 1 1 1 0,3217443.75,17254.650630439275
1 3 0 0 0 0 2 0 2 0,6692085.0,5693.277073217339
2 1 0 3 2 1 0 0 0 0,1077560.0,30715.10920088678
2 3 1 0 3 1 2 1 0 0,1133035.0,23671.781759981946
3 1 1 3 2 1 1 1 2 0,1189714.6875,46430.92655275249
3 3 2 2 1 0 3 0 0 0,334610.0,48445.71480146477
0 0 2 3 3 2 3 0 1 0,3758281.875,17135.191006151035
0 2 3 2 1 0 0 1 1 0,3573399.375,5580.974020713651
1 0 3 2 3 0 1 1 2 0,6408925.625,17254.650630439275
1 3 0 0 0 0 2 1 0 0,2565190.0,5693.277073217339
2 1 0 3 2 1 0 0 1 0,1570376.25,30715.10920088678
2 3 1 0 3 1 2 1 1 0,1886760.0,23671.781759981946
3 1 1 3 2 1 2 0 0 0,434985.0,51806.92655275249
3 3 2 2 1 0 3 0 1 0,459973.125,48445.71480146477
0 0 2 3 3 2 3 1 0 0,2094860.0,17135.191006151035
0 2 3 2 1 0 1 0 0 0,2074205.0,7500.974020713651
1 0 3 2 3 0 2 0 0 0,2015275.0,22630.650630439275
1 3 0 0 0 0 2 1 1 0,3754591.875,5693.277073217339
2 1 0 3 2 1 0 0 2 0,2541077.8125,30715.10920088678
2 3 1 0 3 1 2 1 2 0,3431031.875,23671.781759981946
3 1 1 3 2 1 2 0 1 0,603258.75,51806.92655275249
3 3 2 2 1 0 3 0 2 0,774196.5625,48445.71480146477
0 0 2 3 3 2 3 1 1 0,3758214.375,17135.191006151035
0 2 3 2 1 0 1 0 1 0,3097411.875,7500.974020713651
1 0 3 2 3 0 2 0 1 0,3148779.375,22630.650630439275
1 3 0 0 0 0 2 1 2 0,6691728.75,5693.277073217339
2 1 0 3 2 1 0 1 0 0,1077560.0,30715.10920088678
2 3 1 0 3 1 3 0 0 0,1113935.0,30583.781759981946
3 1 1 3 2 1 2 0 2 0,1080055.0,51806.92655275249
3 3 2 2 1 0 3 1 0 0,334610.0,48445.71480146477
0 0 3 0 0 0 0 1 0 0,26349800.0,2525.322682004874
0 2 3 2 1 0 1 1 0 0,2073845.0,7500.974020713651
1 0 3 2 3 0 2 0 2 0,6315433.75,22630.650630439275
1 3 0 0 0 0 3 0 0 0,2438050.0,8765.27707321734
2 1 0 3 2 1 0 1 1 0,1570376.25,30715.10920088678
2 3 1 0 3 1 3 0 1 0,1862195.625,30583.781759981946
3 1 1 3 2 1 2 1 0 0,434985.0,51806.92655275249
3 3 2 2 1 0 3 1 1 0,459973.125,48445.71480146477
0 0 3 0 0 0 0 1 1 0,40712017.5,2525.322682004874
0 2 3 2 1 0 1 1 1 0,3097276.875,7500.974020713651
1 0 3 2 3 0 2 1 0 0,2014435.0,22630.650630439275
1 3 0 0 0 0 3 0 1 0,3606345.0,8765.27707321734
2 1 0 3 2 1 0 1 2 0,2541077.8125,30715.10920088678
2 3 1 0 3 1 3 0 2 0,3403861.875,30583.781759981946
3 1 1 3 2 1 2 1 1 0,603258.75,51806.92655275249
3 3 2 2 1 0 3 1 2 0,774196.5625,48445.71480146477
0 0 3 0 0 1 0 1 0 0,26403220.0,2525.322682004874
0 2 3 2 1 0 2 0 0 0,1969430.0,10188.97402071365
1 0 3 2 3 0 2 1 1 0,3148374.375,22630.650630439275
1 3 0 0 0 0 3 0 2 0,6530478.125,8765.27707321734
2 1 0 3 2 1 1 0 0 0,696040.0,32635.10920088678
2 3 1 0 3 1 3 1 0 0,1113935.0,30583.781759981946
3 1 1 3 2 1 2 1 2 0,1080055.0,51806.92655275249
3 3 2 2 1 1 0 0 0 0,493465.0,23869.71480146477
0 0 3 0 0 1 0 1 1 0,40799266.875,2525.322682004874
0 2 3 2 1 0 2 0 1 0,2974882.5,10188.97402071365
1 0 3 2 3 0 2 1 2 0,6315291.25,22630.650630439275
1 3 0 0 0 0 3 1 0 0,2432590.0,8765.27707321734
2 1 0 3 2 1 1 0 1 0,936545.625,32635.10920088678
2 3 1 0 3 1 3 1 1 0,1862195.625,30583.781759981946
3 1 1 3 2 1 3 0 0 0,415195.0,61022.92655275249
3 3 2 2 1 1 0 0 1 0,666725.625,23869.71480146477
0 0 3 0 0 2 0 1 0 0,26489130.0,2525.322682004874
0 2 3 2 1 0 2 1 0 0,1967630.0,10188.97402071365
1 0 3 2 3 0 3 0 0 0,2002665.0,31846.650630439275
1 3 0 0 0 0 3 1 1 0,3603712.5,8765.27707321734
2 1 0 3 2 1 1 0 2 0,1531352.5,32635.10920088678
2 3 1 0 3 1 3 1 2 0,3403861.875,30583.781759981946
3 1 1 3 2 1 3 0 1 0,578868.75,61022.92655275249
3 3 2 2 1 1 0 0 2 0,999405.9375,23869.71480146477
0 0 3 0 0 2 0 1 1 0,40950270.0,2525.322682004874
0 2 3 2 1 0 2 1 1 0,2974207.5,10188.97402071365
1 0 3 2 3 0 3 0 1 0,3132146.25,31846.650630439275
1 3 0 0 0 0 3 1 2 0,6529551.875,8765.27707321734
2 1 0 3 2 1 1 1 0 0,696040.0,32635.10920088678
2 3 1 0 3 2 0 0 0 0,1613090.0,16759.781759981946
3 1 1 3 2 1 3 0 2 0,1051881.5625,61022.92655275249
3 3 2 2 1 1 0 1 0 0,493465.0,23869.71480146477
0 0 3 0 1 0 0 0 0 0,19665950.0,2619.0751625343974
0 2 3 2 1 0 3 1 0 0,1946660.0,14796.97402071365
1 0 3 2 3 0 3 0 2 0,6291636.25,31846.650630439275
1 3 0 0 0 1 0 0 0 0,4347300.0,2621.2770732173394
2 1 0 3 2 1 1 1 1 0,936545.625,32635.10920088678
2 3 1 0 3 2 0 0 1 0,2481463.125,16759.781759981946
3 1 1 3 2 1 3 1 0 0,415195.0,61022.92655275249
3 3 2 2 1 1 0 1 1 0,666725.625,23869.71480146477
0 0 3 0 1 0 0 0 1 0,33210956.25,2619.0751625343974
0 2 3 2 1 0 3 1 1 0,2949547.5,14796.97402071365
1 0 3 2 3 0 3 1 0 0,1999305.0,31846.650630439275
1 3 0 0 0 1 0 0 1 0,5781442.5,2621.2770732173394
2 1 0 3 2 1 1 1 2 0,1531352.5,32635.10920088678
2 3 1 0 3 2 0 0 2 0,4021462.8125,16759.781759981946
3 1 1 3 2 1 3 1 1 0,578868.75,61022.92655275249
3 3 2 2 1 1 0 1 2 0,999405.9375,23869.71480146477
0 0 3 0 1 0 0 1 0 0,19654430.0,2619.0751625343974
0 2 3 2 1 1 0 0 0 0,2471265.0,5580.974020713651
1 0 3 2 3 0 3 1 1 0,3130526.25,31846.650630439275
1 3 0 0 0 1 0 0 2 0,8874882.1875,2621.2770732173394
2 1 0 3 2 1 2 0 0 0,558215.0,35323.10920088678
2 3 1 0 3 2 0 1 0 0,1613090.0,16759.781759981946
3 1 1 3 2 1 3 1 2 0,1051881.5625,61022.92655275249
3 3 2 2 1 1 1 0 0 0,404235.0,28989.71480146477
0 0 3 0 1 0 0 1 1 0,33206636.25,2619.0751625343974
0 2 3 2 1 1 0 0 1 0,3555489.375,5580.974020713651
1 0 3 2 3 0 3 1 2 0,6291066.25,31846.650630439275
1 3 0 0 0 1 0 1 0 0,4346880.0,2621.2770732173394
2 1 0 3 2 1 2 0 1 0,763065.0,35323.10920088678
2 3 1 0 3 2 0 1 1 0,2481463.125,16759.781759981946
3 1 1 3 2 2 0 0 0 0,736920.0,42590.92655275249
3 3 2 2 1 1 1 0 1 0,550811.25,28989.71480146477
0 0 3 0 1 0 1 1 0 0,19482735.0,4539.075162534397
0 2 3 2 1 1 0 1 0 0,2471085.0,5580.974020713651
1 0 3 2 3 1 0 0 0 0,2221230.0,13414.650630439275
1 3 0 0 0 1 0 1 1 0,5781240.0,2621.2770732173394
2 1 0 3 2 1 2 0 2 0,1287232.1875,35323.10920088678
2 3 1 0 3 2 0 1 2 0,4021462.8125,16759.781759981946
3 1 1 3 2 2 0 0 1 0,1030893.75,42590.92655275249
3 3 2 2 1 1 1 0 2 0,873210.3125,28989.71480146477
0 0 3 0 1 0 1 1 1 0,32972737.5,4539.075162534397
0 2 3 2 1 1 0 1 1 0,3555421.875,5580.974020713651
1 0 3 2 3 1 0 0 1 0,3396369.375,13414.650630439275
1 3 0 0 0 1 0 1 2 0,8874810.9375,2621.2770732173394
2 1 0 3 2 1 2 1 0 0,558215.0,35323.10920088678
2 3 1 0 3 2 1 0 0 0,1301845.0,19639.781759981946
3 1 1 3 2 2 0 0 2 0,1720105.625,42590.92655275249
3 3 2 2 1 1 1 1 0 0,404235.0,28989.71480146477
0 0 3 0 1 1 0 0 0 0,19719370.0,2619.0751625343974
0 2 3 2 1 1 1 0 0 0,2064895.0,7500.974020713651
1 0 3 2 3 1 0 0 2 0,6664386.5625,13414.650630439275
1 3 0 0 0 1 1 0 0 0,3196650.0,3901.2770732173394
2 1 0 3 2 1 2 1 1 0,763065.0,35323.10920088678
2 3 1 0 3 2 1 0 1 0,2100628.125,19639.781759981946
3 1 1 3 2 2 0 1 0 0,736920.0,42590.92655275249
3 3 2 2 1 1 1 1 1 0,550811.25,28989.71480146477
0 0 3 0 1 1 0 0 1 0,33298205.625,2619.0751625343974
0 2 3 2 1 1 1 0 1 0,3089593.125,7500.974020713651
1 0 3 2 3 1 0 1 0 0,2221230.0,13414.650630439275
1 3 0 0 0 1 1 0 1 0,4473871.875,3901.2770732173394
2 1 0 3 2 1 2 1 2 0,1287232.1875,35323.10920088678
2 3 1 0 3 2 1 0 2 0,3628560.625,19639.781759981946
3 1 1 3 2 2 0 1 1 0,1030893.75,42590.92655275249
3 3 2 2 1 1 1 1 2 0,873210.3125,28989.71480146477
0 0 3 0 1 1 0 1 0 0,19707850.0,2619.0751625343974
0 2 3 2 1 1 1 1 0 0,2064535.0,7500.974020713651
1 0 3 2 3 1 0 1 1 0,3396369.375,13414.650630439275
1 3 0 0 0 1 1 0 2 0,7469327.5,3901.2770732173394
2 1 0 3 2 1 3 0 0 0,523565.0,39931.10920088678
2 3 1 0 3 2 1 1 0 0,1301845.0,19639.781759981946
3 1 1 3 2 2 0 1 2 0,1720105.625,42590.92655275249
3 3 2 2 1 1 2 0 0 0,355370.0,36157.71480146477
0 0 3 0 1 1 0 1 1 0,33293885.625,2619.0751625343974
0 2 3 2 1 1 1 1 1 0,3089458.125,7500.974020713651
1 0 3 2 3 1 0 1 2 0,6664386.5625,13414.650630439275
1 3 0 0 0 1 1 1 0 0,3195810.0,3901.2770732173394
2 1 0 3 2 1 3 0 1 0,722469.375,39931.10920088678
2 3 1 0 3 2 1 1 1 0,2100628.125,19639.781759981946
3 1 1 3 2 2 1 0 0 0,559760.0,46430.92655275249
3 3 2 2 1 1 2 0 1 0,487344.375,36157.71480146477
0 0 3 0 1 1 1 1 0 0,19512445.0,4539.075162534397
0 2 3 2 1 1 2 0 0 0,1978380.0,10188.97402071365
1 0 3 2 3 1 1 0 0 0,2096170.0,17254.650630439275
1 3 0 0 0 1 1 1 1 0,4473466.875,3901.2770732173394
2 1 0 3 2 1 3 0 2 0,1240290.3125,39931.10920088678
2 3 1 0 3 2 1 1 2 0,3628560.625,19639.781759981946
3 1 1 3 2 2 1 0 1 0,757192.5,46430.92655275249
3 3 2 2 1 1 2 0 2 0,804115.625,36157.71480146477
0 0 3 0 1 1 1 1 1 0,33021298.125,4539.075162534397
0 2 3 2 1 1 2 0 1 0,2986419.375,10188.97402071365
1 0 3 2 3 1 1 0 1 0,3246671.25,17254.650630439275
1 3 0 0 0 1 1 1 2 0,7469185.0,3901.2770732173394
2 1 0 3 2 1 3 1 0 0,523565.0,39931.10920088678
2 3 1 0 3 2 2 0 0 0,1145110.0,23671.781759981946
3 1 1 3 2 2 1 0 2 0,1278783.125,46430.92655275249
3 3 2 2 1 1 2 1 0 0,355370.0,36157.71480146477
0 0 3 0 1 2 0 0 0 0,19805280.0,2619.0751625343974
0 2 3 2 1 1 2 1 0 0,1976580.0,10188.97402071365
1 0 3 2 3 1 1 0 2 0,6455469.6875,17254.650630439275
1 3 0 0 0 1 2 0 0 0,2534540.0,5693.277073217339
2 1 0 3 2 1 3 1 1 0,722469.375,39931.10920088678
2 3 1 0 3 2 2 0 1 0,1907212.5,23671.781759981946
3 1 1 3 2 2 1 1 0 0,559760.0,46430.92655275249
3 3 2 2 1 1 2 1 1 0,487344.375,36157.71480146477
0 0 3 0 1 2 0 0 1 0,33449208.75,2619.0751625343974
0 2 3 2 1 1 2 1 1 0,2985744.375,10188.97402071365
1 0 3 2 3 1 1 1 0 0,2095750.0,17254.650630439275
1 3 0 0 0 1 2 0 1 0,3721005.0,5693.277073217339
2 1 0 3 2 1 3 1 2 0,1240290.3125,39931.10920088678
2 3 1 0 3 2 2 0 2 0,3470718.125,23671.781759981946
3 1 1 3 2 2 1 1 1 0,757192.5,46430.92655275249
3 3 2 2 1 1 2 1 2 0,804115.625,36157.71480146477
0 0 3 0 1 2 0 1 0 0,19793760.0,2619.0751625343974
0 2 3 2 1 1 3 1 0 0,1953760.0,14796.97402071365
1 0 3 2 3 1 1 1 1 0,3246468.75,17254.650630439275
1 3 0 0 0 1 2 0 2 0,6659998.75,5693.277073217339
2 1 0 3 2 2 0 0 0 0,1319895.0,30715.10920088678
2 3 1 0 3 2 2 1 0 0,1145110.0,23671.781759981946
3 1 1 3 2 2 1 1 2 0,1278783.125,46430.92655275249
3 3 2 2 1 1 3 0 0 0,342565.0,48445.71480146477
0 0 3 0 1 2 0 1 1 0,33444888.75,2619.0751625343974
0 2 3 2 1 1 3 1 1 0,2958755.625,14796.97402071365
1 0 3 2 3 1 1 1 2 0,6455398.4375,17254.650630439275
1 3 0 0 0 1 2 1 0 0,2532440.0,5693.277073217339
2 1 0 3 2 2 0 0 1 0,1631857.5,30715.10920088678
2 3 1 0 3 2 2 1 1 0,1907212.5,23671.781759981946
3 1 1 3 2 2 2 0 0 0,461640.0,51806.92655275249
3 3 2 2 1 1 3 0 1 0,470700.0,48445.71480146477
0 0 3 0 1 2 1 1 0 0,19560185.0,4539.075162534397
0 2 3 2 1 2 0 0 0 0,2282485.0,5580.974020713651
1 0 3 2 3 1 2 0 0 0,2028180.0,22630.650630439275
1 3 0 0 0 1 2 1 1 0,3719992.5,5693.277073217339
2 1 0 3 2 2 0 0 2 0,2938777.5,30715.10920088678
2 3 1 0 3 2 2 1 2 0,3470718.125,23671.781759981946
3 1 1 3 2 2 2 0 1 0,636311.25,51806.92655275249
3 3 2 2 1 1 3 0 2 0,786018.125,48445.71480146477
0 0 3 0 1 2 1 1 1 0,33105133.125,4539.075162534397
0 2 3 2 1 2 0 0 1 0,3352831.875,5580.974020713651
1 0 3 2 3 1 2 0 1 0,3165136.875,22630.650630439275
1 3 0 0 0 1 2 1 2 0,6659642.5,5693.277073217339
2 1 0 3 2 2 0 1 0 0,1319895.0,30715.10920088678
2 3 1 0 3 2 3 0 0 0,1123565.0,30583.781759981946
3 1 1 3 2 2 2 0 2 0,1129941.875,51806.92655275249
3 3 2 2 1 1 3 1 0 0,342565.0,48445.71480146477
0 0 3 0 2 0 0 0 0 0,16669990.0,2858.8324081434175
0 2 3 2 1 2 0 1 0 0,2282305.0,5580.974020713651
1 0 3 2 3 1 2 0 2 0,6341618.125,22630.650630439275
1 3 0 0 0 1 3 0 0 0,2456030.0,8765.27707321734
2 1 0 3 2 2 0 1 1 0,1631857.5,30715.10920088678
2 3 1 0 3 2 3 0 1 0,1878474.375,30583.781759981946
3 1 1 3 2 2 2 1 0 0,461640.0,51806.92655275249
3 3 2 2 1 1 3 1 1 0,470700.0,48445.71480146477
0 0 3 0 2 0 0 0 1 0,29899586.25,2858.8324081434175
0 2 3 2 1 2 0 1 1 0,3352764.375,5580.974020713651
1 0 3 2 3 1 2 1 0 0,2027340.0,22630.650630439275
1 3 0 0 0 1 3 0 1 0,3628372.5,8765.27707321734
2 1 0 3 2 2 0 1 2 0,2938777.5,30715.10920088678
2 3 1 0 3 2 3 0 2 0,3435467.1875,30583.781759981946
3 1 1 3 2 2 2 1 1 0,636311.25,51806.92655275249
3 3 2 2 1 1 3 1 2 0,786018.125,48445.71480146477
0 0 3 0 2 0 0 1 0 0,16668550.0,2858.8324081434175
0 2 3 2 1 2 1 0 0 0,2096655.0,7500.974020713651
1 0 3 2 3 1 2 1 1 0,3164731.875,22630.650630439275
1 3 0 0 0 1 3 0 2 0,6557268.125,8765.27707321734
2 1 0 3 2 2 1 0 0 0,804715.0,32635.10920088678
2 3 1 0 3 2 3 1 0 0,1123565.0,30583.781759981946
3 1 1 3 2 2 2 1 2 0,1129941.875,51806.92655275249
3 3 2 2 1 2 0 0 0 0,571740.0,23869.71480146477
0 0 3 0 2 0 0 1 1 0,29899046.25,2858.8324081434175
0 2 3 2 1 2 1 0 1 0,3130723.125,7500.974020713651
1 0 3 2 3 1 2 1 2 0,6341475.625,22630.650630439275
1 3 0 0 0 1 3 1 0 0,2450570.0,8765.27707321734
2 1 0 3 2 2 1 0 1 0,1047892.5,32635.10920088678
2 3 1 0 3 2 3 1 1 0,1878474.375,30583.781759981946
3 1 1 3 2 2 3 0 0 0,436515.0,61022.92655275249
3 3 2 2 1 2 0 0 1 0,738725.625,23869.71480146477
0 0 3 0 2 0 1 1 0 0,16491275.0,4778.8324081434175
0 2 3 2 1 2 1 1 0 0,2096295.0,7500.974020713651
1 0 3 2 3 1 3 0 0 0,2012975.0,31846.650630439275
1 3 0 0 0 1 3 1 1 0,3625740.0,8765.27707321734
2 1 0 3 2 2 1 0 2 0,1641160.625,32635.10920088678
2 3 1 0 3 2 3 1 2 0,3435467.1875,30583.781759981946
3 1 1 3 2 2 3 0 1 0,605317.5,61022.92655275249
3 3 2 2 1 2 0 0 2 0,1093550.9375,23869.71480146477
0 0 3 0 2 0 1 1 1 0,29663055.0,4778.8324081434175
0 2 3 2 1 2 1 1 1 0,3130588.125,7500.974020713651
1 0 3 2 3 1 3 0 1 0,3145201.875,31846.650630439275
1 3 0 0 0 1 3 1 2 0,6556341.875,8765.27707321734
2 1 0 3 2 2 1 1 0 0,804715.0,32635.10920088678
2 3 1 1 0 0 0 0 0 0,935625.0,6621.985341161782
3 1 1 3 2 2 3 0 2 0,1091799.375,61022.92655275249
3 3 2 2 1 2 0 1 0 0,571740.0,23869.71480146477
0 0 3 0 2 1 0 0 0 0,16723410.0,2858.8324081434175
0 2 3 2 1 2 2 0 0 0,1996230.0,10188.97402071365
1 0 3 2 3 1 3 0 2 0,6312548.125,31846.650630439275
1 3 0 0 0 2 0 0 0 0,2998045.0,2621.2770732173394
2 1 0 3 2 2 1 1 1 0,1047892.5,32635.10920088678
2 3 1 1 0 0 0 0 1 0,1391698.125,6621.985341161782
3 1 1 3 2 2 3 1 0 0,436515.0,61022.92655275249
3 3 2 2 1 2 0 1 1 0,738725.625,23869.71480146477
0 0 3 0 2 1 0 0 1 0,29986835.625,2858.8324081434175
0 2 3 2 1 2 2 0 1 0,3009538.125,10188.97402071365
1 0 3 2 3 1 3 1 0 0,2009615.0,31846.650630439275
1 3 0 0 0 2 0 0 1 0,4350470.625,2621.2770732173394
2 1 0 3 2 2 1 1 2 0,1641160.625,32635.10920088678
2 3 1 1 0 0 0 0 2 0,2301719.375,6621.985341161782
3 1 1 3 2 2 3 1 1 0,605317.5,61022.92655275249
3 3 2 2 1 2 0 1 2 0,1093550.9375,23869.71480146477
0 0 3 0 2 1 0 1 0 0,16721970.0,2858.8324081434175
0 2 3 2 1 2 2 1 0 0,1994430.0,10188.97402071365
1 0 3 2 3 1 3 1 1 0,3143581.875,31846.650630439275
1 3 0 0 0 2 0 0 2 0,7393291.875,2621.2770732173394
2 1 0 3 2 2 2 0 0 0,608075.0,35323.10920088678
2 3 1 1 0 0 0 1 0 0,934855.0,6621.985341161782
3 1 1 3 2 2 3 1 2 0,1091799.375,61022.92655275249
3 3 2 2 1 2 1 0 0 0,435795.0,28989.71480146477
0 0 3 0 2 1 0 1 1 0,29986295.625,2858.8324081434175
0 2 3 2 1 2 2 1 1 0,3008863.125,10188.97402071365
1 0 3 2 3 1 3 1 2 0,6311978.125,31846.650630439275
1 3 0 0 0 2 0 1 0 0,2997625.0,2621.2770732173394
2 1 0 3 2 2 2 0 1 0,812126.25,35323.10920088678
2 3 1 1 0 0 0 1 1 0,1391304.375,6621.985341161782
3 1 1 3 3 0 0 0 0 0,637060.0,90668.50448438937
3 3 2 2 1 2 1 0 1 0,590878.125,28989.71480146477
0 0 3 0 2 1 1 1 0 0,16520985.0,4778.8324081434175
0 2 3 2 1 2 3 1 0 0,1968030.0,14796.97402071365
1 0 3 2 3 2 0 0 0 0,2249805.0,13414.650630439275
1 3 0 0 0 2 0 1 1 0,4350268.125,2621.2770732173394
2 1 0 3 2 2 2 0 2 0,1362721.5625,35323.10920088678
2 3 1 1 0 0 0 1 2 0,2301553.125,6621.985341161782
3 1 1 3 3 0 0 0 1 0,883935.0,90668.50448438937
3 3 2 2 1 2 1 0 2 0,925602.8125,28989.71480146477
0 0 3 0 2 1 1 1 1 0,29711615.625,4778.8324081434175
0 2 3 2 1 2 3 1 1 0,2977239.375,14796.97402071365
1 0 3 2 3 2 0 0 1 0,3484496.25,13414.650630439275
1 3 0 0 0 2 0 1 2 0,7393220.625,2621.2770732173394
2 1 0 3 2 2 2 1 0 0,608075.0,35323.10920088678
2 3 1 1 0 0 1 0 0 0,782440.0,9501.98534116178
3 1 1 3 3 0 0 0 2 0,1527742.5,90668.50448438937
3 3 2 2 1 2 1 1 0 0,435795.0,28989.71480146477
0 0 3 0 2 2 0 0 0 0,16809320.0,2858.8324081434175
0 2 3 2 2 0 0 0 0 0,1941200.0,9171.825613657937
1 0 3 2 3 2 0 0 2 0,6814528.125,13414.650630439275
1 3 0 0 0 2 1 0 0 0,2688530.0,3901.2770732173394
2 1 0 3 2 2 2 1 1 0,812126.25,35323.10920088678
2 3 1 1 0 0 1 0 1 0,1210449.375,9501.98534116178
3 1 1 3 3 0 0 1 0 0,637060.0,90668.50448438937
3 3 2 2 1 2 1 1 1 0,590878.125,28989.71480146477
0 0 3 0 2 2 0 0 1 0,30137838.75,2858.8324081434175
0 2 3 2 2 0 0 0 1 0,2957923.125,9171.825613657937
1 0 3 2 3 2 0 1 0 0,2249805.0,13414.650630439275
1 3 0 0 0 2 1 0 1 0,3951050.625,3901.2770732173394
2 1 0 3 2 2 2 1 2 0,1362721.5625,35323.10920088678
2 3 1 1 0 0 1 0 2 0,2064320.3125,9501.98534116178
3 1 1 3 3 0 0 1 1 0,883935.0,90668.50448438937
3 3 2 2 1 2 1 1 2 0,925602.8125,28989.71480146477
0 0 3 0 2 2 0 1 0 0,16807880.0,2858.8324081434175
0 2 3 2 2 0 0 1 0 0,1941020.0,9171.825613657937
1 0 3 2 3 2 0 1 1 0,3484496.25,13414.650630439275
1 3 0 0 0 2 1 0 2 0,6933646.25,3901.2770732173394
2 1 0 3 2 2 3 0 0 0,563280.0,39931.10920088678
2 3 1 1 0 0 1 1 0 0,781670.0,9501.98534116178
3 1 1 3 3 0 0 1 2 0,1527742.5,90668.50448438937
3 3 2 2 1 2 2 0 0 0,373170.0,36157.71480146477
0 0 3 0 2 2 0 1 1 0,30137298.75,2858.8324081434175
0 2 3 2 2 0 0 1 1 0,2957855.625,9171.825613657937
1 0 3 2 3 2 0 1 2 0,6814528.125,13414.650630439275
1 3 0 0 0 2 1 1 0 0,2687690.0,3901.2770732173394
2 1 0 3 2 2 3 0 1 0,761563.125,39931.10920088678
2 3 1 1 0 0 1 1 1 0,1210055.625,9501.98534116178
3 1 1 3 3 0 1 0 0 0,497560.0,94508.50448438937
3 3 2 2 1 2 2 0 1 0,509928.75,36157.71480146477
0 0 3 0 2 2 1 1 0 0,16568725.0,4778.8324081434175
